ts,freeGiB,guests,guestMB,renode,renodeMB,pwsh,pwshMB,cpu,supervisors,supervisorMB
14:42:54,6.74,1,46,0,0,10,1335,1,0,0
14:43:00,6.72,1,69,0,0,10,1336,15,0,0
14:43:06,6.72,1,69,0,0,10,1335,1,0,0
14:43:12,6.76,1,69,0,0,10,1317,4,0,0
14:43:18,6.76,1,69,0,0,10,1320,0,0,0
14:43:24,6.82,0,0,0,0,10,1320,7,0,0
14:43:31,6.83,0,0,0,0,11,1355,0,0,0
14:43:37,6.73,0,0,0,0,11,1480,6,0,0
14:43:43,6.78,1,45,0,0,10,1320,0,0,0
14:43:49,6.77,1,55,0,0,10,1327,1,0,0
14:43:55,6.81,0,0,0,0,11,1362,7,0,0
14:44:01,6.76,1,57,0,0,10,1322,9,0,0
14:44:07,6.8,0,0,0,0,11,1362,5,0,0
14:44:14,6.71,0,0,0,0,11,1490,3,0,0
14:44:20,6.77,1,22,0,0,10,1323,0,0,0
14:44:26,6.71,1,46,0,0,10,1323,1,0,0
14:44:32,6.71,1,46,0,0,10,1323,3,0,0
14:44:38,6.72,1,68,0,0,10,1325,26,0,0
14:44:44,6.77,1,22,0,0,10,1328,7,0,0
14:44:50,6.74,1,46,0,0,10,1337,0,0,0
14:44:57,6.71,1,67,0,0,10,1337,3,0,0
14:45:03,6.72,1,70,0,0,10,1332,4,0,0
14:45:09,6.79,0,0,0,0,11,1376,11,0,0
14:45:15,6.73,1,55,0,0,10,1333,2,0,0
14:45:21,6.68,1,46,0,0,11,1451,5,0,0
14:45:27,6.67,1,46,0,0,11,1455,2,0,0
14:45:33,6.67,1,46,0,0,11,1452,1,0,0
14:45:40,6.66,1,48,0,0,11,1454,1,0,0
14:45:46,6.66,1,48,0,0,11,1455,7,0,0
14:45:52,6.72,1,45,0,0,11,1456,5,0,0
14:45:58,6.65,1,46,0,0,11,1461,28,0,0
14:46:04,6.6,1,46,0,0,11,1459,12,0,0
14:46:10,6.62,1,47,0,0,11,1452,26,0,0
14:46:16,6.6,1,56,0,0,11,1454,8,0,0
14:46:23,6.59,1,46,0,0,11,1461,4,0,0
14:46:29,6.61,1,46,0,0,11,1462,45,0,0
14:46:35,6.55,1,46,0,0,11,1468,1,0,0
14:46:41,6.96,1,19,0,0,11,1305,28,0,0
14:46:47,6.94,1,46,0,0,11,1306,23,0,0
14:46:54,6.9,1,46,0,0,11,1304,2,0,0
14:47:00,6.76,1,46,0,0,11,1305,14,0,0
14:47:06,6.72,1,46,0,0,13,1430,19,0,0
14:47:13,6.71,1,47,0,0,11,1293,4,0,0
14:47:19,6.61,1,48,0,0,11,1293,18,0,0
14:47:25,6.37,1,72,0,0,11,1293,1,0,0
14:47:31,6.21,1,46,0,0,11,1304,7,0,0
14:47:37,6.23,1,55,0,0,11,1307,8,0,0
14:47:44,6.14,1,66,0,0,11,1254,1,0,0
14:47:50,6.04,1,74,0,0,11,1245,4,0,0
14:47:56,6.2,1,79,0,0,11,1243,8,0,0
14:48:02,6.23,1,79,0,0,11,1247,3,0,0
14:48:08,6.04,0,0,0,0,11,1147,20,0,0
14:48:14,6.28,1,46,0,0,10,1145,3,0,0
14:48:21,6.3,1,46,0,0,10,1145,0,0,0
14:48:27,6.67,1,47,0,0,10,1145,0,0,0
14:48:33,6.99,0,0,0,0,11,1250,2,0,0
14:48:39,7,0,0,0,0,11,1250,2,0,0
14:48:45,7.02,0,0,0,0,11,1192,5,0,0
14:48:51,7.05,0,0,0,0,11,1166,19,0,0
14:48:58,7.05,0,0,0,0,10,1146,2,0,0
14:49:04,7.01,1,45,0,0,10,1146,3,0,0
14:49:10,7.01,1,45,0,0,10,1146,2,0,0
14:49:16,7.01,1,45,0,0,10,1148,1,0,0
14:49:22,7.02,1,45,0,0,10,1148,26,0,0
14:49:28,7.04,1,45,0,0,10,1146,1,0,0
14:49:34,7.05,1,45,0,0,10,1147,6,0,0
14:49:41,7.08,1,46,0,0,10,1147,16,0,0
14:49:47,7.08,1,46,0,0,10,1147,2,0,0
14:49:53,7.07,1,46,0,0,10,1147,3,0,0
14:49:59,7.06,1,69,0,0,10,1147,2,0,0
14:50:05,7.03,1,69,0,0,10,1149,1,0,0
14:50:11,6.97,1,46,0,0,11,1267,10,0,0
14:50:17,6.98,1,46,0,0,11,1268,4,0,0
14:50:24,7.01,1,46,0,0,11,1266,2,0,0
14:50:30,6.98,1,47,0,0,11,1266,1,0,0
14:50:36,6.97,1,57,0,0,11,1267,3,0,0
14:50:42,7,1,46,0,0,11,1253,5,0,0
14:50:48,6.99,1,48,0,0,11,1256,2,0,0
14:50:54,6.97,1,72,0,0,11,1258,3,0,0
14:51:00,7.06,1,46,0,0,10,1152,5,0,0
14:51:07,7.06,1,47,0,0,10,1152,5,0,0
14:51:13,7.04,1,71,0,0,10,1151,3,0,0
14:51:19,7.03,1,46,0,0,11,1252,4,0,0
14:51:25,7.02,1,46,0,0,11,1254,5,0,0
14:51:31,7.03,1,48,0,0,11,1250,3,0,0
14:51:37,7.03,1,71,0,0,10,1151,21,0,0
14:51:43,7.04,1,45,0,0,10,1153,31,0,0
14:51:50,6.99,1,46,0,0,11,1239,6,0,0
14:51:56,6.97,1,71,0,0,11,1237,10,0,0
14:52:02,6.9,1,158,0,0,11,1257,8,0,0
14:52:08,6.91,1,173,0,0,11,1260,3,0,0
14:52:14,6.92,1,189,0,0,11,1259,3,0,0
14:52:20,6.92,1,189,0,0,11,1257,1,0,0
14:52:26,6.93,1,189,0,0,11,1260,79,0,0
14:52:33,6.94,1,185,0,0,11,1259,0,0,0
14:52:39,6.95,1,185,0,0,11,1259,5,0,0
14:52:45,6.95,1,185,0,0,11,1259,2,0,0
14:52:51,6.96,1,185,0,0,11,1259,3,0,0
14:52:57,6.96,1,185,0,0,11,1259,3,0,0
14:53:03,6.96,1,185,0,0,11,1253,14,0,0
14:53:09,6.77,1,185,0,0,11,1255,1,0,0
14:53:15,6.84,1,185,0,0,11,1254,16,0,0
14:53:22,6.76,1,185,0,0,11,1255,0,0,0
14:53:28,6.78,1,185,0,0,11,1255,8,0,0
14:53:34,6.79,1,185,0,0,11,1255,1,0,0
14:53:40,6.78,1,185,0,0,11,1259,0,0,0
14:53:46,6.91,0,0,0,0,11,1268,5,0,0
14:53:52,6.89,0,0,0,0,11,1288,46,0,0
14:53:58,7.11,0,0,0,0,11,1277,2,0,0
14:54:05,6.86,0,0,0,0,11,1277,3,0,0
14:54:11,6.9,0,0,0,0,11,1277,8,0,0
14:54:17,6.84,0,0,0,0,11,1277,12,0,0
14:54:23,6.55,0,0,0,0,11,1277,2,0,0
14:54:29,6.76,0,0,0,0,11,1277,3,0,0
14:54:35,6.81,0,0,0,0,11,1277,0,0,0
14:54:41,6.88,0,0,0,0,11,1277,4,0,0
14:54:48,6.89,0,0,0,0,11,1278,2,0,0
14:54:54,6.93,0,0,0,0,11,1278,1,0,0
14:55:00,6.88,0,0,0,0,11,1293,4,0,0
14:55:06,6.74,1,159,0,0,11,1267,0,0,0
14:55:12,6.79,1,173,0,0,11,1268,0,0,0
14:55:18,6.8,1,174,0,0,11,1268,12,0,0
14:55:24,6.81,1,174,0,0,11,1268,37,0,0
14:55:31,6.82,1,174,0,0,11,1268,1,0,0
14:55:37,6.84,1,171,0,0,11,1266,2,0,0
14:55:43,6.86,1,171,0,0,11,1266,1,0,0
14:55:49,6.87,1,171,0,0,11,1266,2,0,0
14:55:55,6.87,1,171,0,0,11,1266,3,0,0
14:56:01,6.87,1,171,0,0,11,1266,9,0,0
14:56:07,6.9,1,170,0,0,11,1267,0,0,0
14:56:13,6.89,1,170,0,0,11,1267,11,0,0
14:56:20,6.9,1,170,0,0,11,1267,1,0,0
14:56:26,6.9,1,170,0,0,11,1267,3,0,0
14:56:32,6.9,1,170,0,0,11,1267,3,0,0
14:56:38,6.9,1,170,0,0,11,1267,2,0,0
14:56:44,6.91,1,171,0,0,11,1270,0,0,0
14:56:50,7.06,0,0,0,0,11,1271,0,0,0
14:56:56,7.05,0,0,0,0,11,1289,7,0,0
14:57:02,7.05,0,0,0,0,11,1289,8,0,0
14:57:09,7.04,0,0,0,0,11,1290,21,0,0
14:57:15,7.05,0,0,0,0,11,1290,7,0,0
14:57:21,7.05,0,0,0,0,11,1289,7,0,0
14:57:27,7.06,0,0,0,0,11,1290,5,0,0
14:57:33,7.06,0,0,0,0,11,1290,2,0,0
14:57:39,7.07,0,0,0,0,11,1290,4,0,0
14:57:45,7.07,0,0,0,0,11,1291,4,0,0
14:57:52,7.05,0,0,0,0,11,1291,3,0,0
14:57:58,7.06,0,0,0,0,11,1291,4,0,0
14:58:04,6.99,1,107,0,0,11,1268,20,0,0
14:58:10,7.03,1,173,0,0,11,1270,9,0,0
14:58:16,7.01,1,189,0,0,11,1270,10,0,0
14:58:22,7.03,1,189,0,0,11,1270,25,0,0
14:58:28,7.02,1,189,0,0,11,1271,0,0,0
14:58:34,7.02,1,186,0,0,11,1270,14,0,0
14:58:41,7.03,1,185,0,0,11,1270,14,0,0
14:58:47,7.03,1,185,0,0,11,1270,1,0,0
14:58:53,7.03,1,185,0,0,11,1270,8,0,0
14:58:59,7.03,1,185,0,0,11,1270,2,0,0
14:59:05,7.03,1,185,0,0,11,1270,2,0,0
14:59:11,7.03,1,186,0,0,11,1270,1,0,0
14:59:17,7.04,1,186,0,0,11,1270,1,0,0
14:59:23,7.01,1,186,0,0,11,1270,5,0,0
14:59:30,7.03,1,186,0,0,11,1270,11,0,0
14:59:36,7.03,1,186,0,0,11,1270,1,0,0
14:59:42,7.01,1,186,0,0,11,1270,12,0,0
14:59:48,7.14,0,0,0,0,11,1086,1,0,0
14:59:54,6.6,1,490,0,0,11,1223,1,0,0
15:00:00,7.09,0,0,0,0,11,1211,2,0,0
15:00:06,7.28,0,0,0,0,7,808,0,0,0
15:00:12,7.24,0,0,0,0,7,808,3,0,0
